Restaurant ID,Country Code,City,Longitude,Latitude,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
18303716,1,New Delhi,77.20559042,28.51536946,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,42
300221,1,New Delhi,77.1982405,28.51755481,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,20
18203177,1,New Delhi,77.2004093,28.5194377,600,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,16
308992,1,New Delhi,77.20637999,28.51901777,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
18368005,1,New Delhi,77.202174,28.510419,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,11
311517,1,New Delhi,77.1982187,28.51748381,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
18282049,1,New Delhi,77.20556729,28.51544458,150,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
308166,1,New Delhi,77.20329646,28.5201761,800,Indian Rupees(Rs.),Yes,No,No,No,2,2.5,Orange,Average,20
256,1,New Delhi,77.2076072,28.5233603,1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.1,Orange,Average,237
18348790,1,New Delhi,77.19903778,28.51688047,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,10
309874,1,New Delhi,77.21234288,28.51914091,550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,15
7131,1,New Delhi,77.2046959,28.51435543,700,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,33
312032,1,New Delhi,77.20787968,28.52252897,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,31
311370,1,New Delhi,77.21950404,28.52875186,700,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,121
18233797,1,New Delhi,77.2031077,28.51467478,300,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,4
313311,1,New Delhi,77.213402,28.524625,750,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,305
3797,1,New Delhi,77.2168935,28.5280456,600,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,118
309893,1,New Delhi,77.20448703,28.52228093,500,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,60
4889,1,New Delhi,77.2172977,28.5280393,3000,Indian Rupees(Rs.),Yes,No,No,No,4,3.6,Yellow,Good,184
18373071,1,New Delhi,77.199805,28.517316,200,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,25
18238757,1,New Delhi,77.2028171,28.5203778,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,36
311326,1,New Delhi,77.2196556,28.5291378,500,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,66
18255154,1,New Delhi,77.21971795,28.52823136,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.8,Yellow,Good,220
18465802,1,New Delhi,77.19819423,28.51751975,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18303815,1,New Delhi,77.19907064,28.50600419,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18409190,1,New Delhi,77.19821937,28.51756924,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18463563,1,New Delhi,77.20963016,28.50644908,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
311174,1,New Delhi,77.20538288,28.51470631,600,Indian Rupees(Rs.),No,Yes,No,No,2,2.1,Red,Poor,39
4726,1,New Delhi,77.2064665,28.52493186,450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,112
18217023,1,New Delhi,77.200089,28.5173033,350,Indian Rupees(Rs.),No,Yes,No,No,1,4.4,Green,Very Good,269
18279172,1,New Delhi,77.21681479,28.52780217,250,Indian Rupees(Rs.),No,No,No,No,1,4.2,Green,Very Good,92
8621,1,New Delhi,77.1982094,28.5178209,1000,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,1653
18463567,1,New Delhi,77.1720619,28.571902,2500,Indian Rupees(Rs.),Yes,No,No,No,4,3.3,Orange,Average,14
18124378,1,New Delhi,77.1720619,28.5722604,2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.8,Yellow,Good,109
313061,1,New Delhi,77.1738591,28.5724323,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,74
18126111,1,New Delhi,77.1734996,28.571681,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4,Green,Very Good,304
18053052,1,New Delhi,77.1738591,28.5724323,1700,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,416
18034053,1,New Delhi,77.1734996,28.571681,1800,Indian Rupees(Rs.),Yes,No,No,No,3,4.1,Green,Very Good,695
18144458,1,New Delhi,77.1738591,28.5724323,1500,Indian Rupees(Rs.),No,No,No,No,3,4.1,Green,Very Good,259
306801,1,New Delhi,77.300312,28.53354,600,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,7
7815,1,New Delhi,77.2919183,28.5353106,100,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,9
1461,1,New Delhi,77.2868798,28.5336131,500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,19
18339800,1,New Delhi,77.2970357,28.5325576,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,15
309728,1,New Delhi,77.2918036,28.5351351,350,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,14
308536,1,New Delhi,77.2909739,28.5352265,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,7
18357533,1,New Delhi,77.2917987,28.5351255,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18424619,1,New Delhi,77.2910441,28.5349496,200,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,7
7824,1,New Delhi,77.2983439,28.5381337,150,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,14
18219530,1,New Delhi,77.2821107,28.5400233,600,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,9
303057,1,New Delhi,77.297525,28.5318684,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,16
307409,1,New Delhi,77.2868353,28.5336327,400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,40
7803,1,New Delhi,77.2985617,28.5380821,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18472439,1,New Delhi,0,0,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
18424883,1,New Delhi,77.2998315,28.5335902,250,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18357939,1,New Delhi,77.2985607,28.5378528,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357941,1,New Delhi,77.2991003,28.5335599,750,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
310198,1,New Delhi,77.2961381,28.5375838,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18390309,1,New Delhi,77.2963255,28.5374192,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18364414,1,New Delhi,77.2853594,28.5388021,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
7905,1,New Delhi,77.2972152,28.5325746,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18357819,1,New Delhi,77.2921201,28.532939,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
7818,1,New Delhi,77.2985251,28.5384507,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18357948,1,New Delhi,77.2976641,28.532348,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357943,1,New Delhi,77.2990585,28.5334587,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18372279,1,New Delhi,77.2884321,28.5293671,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,8
18384138,1,New Delhi,77.1936317,28.5694278,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,11
18211312,1,New Delhi,77.1940306,28.5697442,100,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,16
7591,1,New Delhi,77.1954232,28.5762852,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,16
1634,1,New Delhi,77.1957611,28.5761246,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,38
307618,1,New Delhi,77.1937667,28.5697323,100,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,223
306535,1,New Delhi,77.1940263,28.5697787,200,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,168
18396418,1,New Delhi,77.1939753,28.5696602,400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18357568,1,New Delhi,77.1936712,28.5699787,600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
18425158,1,New Delhi,77.1930423,28.5695602,250,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,1
18492652,1,New Delhi,0,0,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
18425149,1,New Delhi,77.2012795,28.5797196,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18489497,1,New Delhi,77.1938509,28.5698167,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18486878,1,New Delhi,77.1935675,28.5694755,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
3464,1,New Delhi,77.1687579,28.5875672,250,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,23
18252361,1,New Delhi,77.1700401,28.5879735,400,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11
18252412,1,New Delhi,77.1692313,28.5887026,700,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,178
1637,1,New Delhi,77.1690516,28.5876997,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,82
3463,1,New Delhi,77.1689617,28.5876911,300,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,11
18454499,1,New Delhi,77.169099,28.588787,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,8
609,1,New Delhi,77.1688269,28.5884398,450,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,78
18441687,1,New Delhi,77.1672543,28.5877965,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,6
305472,1,New Delhi,77.1688109,28.5884242,500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,21
4649,1,New Delhi,77.1693212,28.587367,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,33
300267,1,New Delhi,77.1688269,28.5880814,300,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,76
304976,1,New Delhi,77.1684226,28.5878187,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,62
18423129,1,New Delhi,77.1683952,28.5883364,350,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,8
18456150,1,New Delhi,0,0,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,11
18157391,1,New Delhi,77.1691415,28.5888732,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,31
18469968,1,New Delhi,0,0,500,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,6
18292083,1,New Delhi,77.1683813,28.5880382,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,22
18356773,1,New Delhi,77.16901079,28.58770395,100,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,8
309811,1,New Delhi,77.1690325,28.5875051,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,20
18453788,1,New Delhi,77.1670746,28.5876001,800,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,4
18460981,1,New Delhi,77.16854351,28.58765741,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,9
18287389,1,New Delhi,77.1652844,28.5738064,200,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,15
1629,1,New Delhi,77.1691415,28.587529,300,Indian Rupees(Rs.),No,No,No,No,1,2.5,Orange,Average,23
18288761,1,New Delhi,77.1687371,28.5885208,450,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,18
7603,1,New Delhi,77.1689617,28.5875118,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,26
18204486,1,New Delhi,77.1683776,28.5879488,450,Indian Rupees(Rs.),No,No,No,No,1,2.6,Orange,Average,31
18341806,1,New Delhi,0,0,800,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,27
18423125,1,New Delhi,77.1692496,28.5887711,1200,Indian Rupees(Rs.),No,No,No,No,3,3,Orange,Average,6
18175323,1,New Delhi,77.1691141,28.5887241,350,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,154
18237321,1,New Delhi,77.1671645,28.5876087,600,Indian Rupees(Rs.),No,No,No,No,2,4.7,Dark Green,Excellent,1563
18336489,1,New Delhi,77.1687371,28.5885208,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,216
312772,1,New Delhi,77.1670164,28.5876339,1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,1316
351,1,New Delhi,77.1684675,28.5884054,350,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,345
309140,1,New Delhi,77.1683327,28.5879893,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,193
311854,1,New Delhi,77.1690522,28.5875169,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,60
18391128,1,New Delhi,77.1686921,28.5882925,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,23
18228894,1,New Delhi,77.1676138,28.5879205,500,Indian Rupees(Rs.),No,No,No,No,2,3.8,Yellow,Good,401
18429392,1,New Delhi,77.1670746,28.5876897,950,Indian Rupees(Rs.),Yes,No,No,No,2,3.5,Yellow,Good,20
18364239,1,New Delhi,77.17,28.59,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,80
300815,1,New Delhi,77.1683776,28.5879488,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,365
18322638,1,New Delhi,77.1684226,28.5879083,300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,91
2215,1,New Delhi,77.1674341,28.5879033,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,363
304162,1,New Delhi,77.1682428,28.5880703,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,364
18157395,1,New Delhi,77.1678462,28.5881358,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,176
309865,1,New Delhi,77.1670746,28.5876001,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.9,Yellow,Good,288
18249109,1,New Delhi,77.1683478,28.5882542,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,27
18355138,1,New Delhi,77.16855716,28.58764742,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,26
300185,1,New Delhi,77.1691415,28.587529,300,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,115
300269,1,New Delhi,77.1688007,28.5885707,100,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,184
18398506,1,New Delhi,77.1689183,28.588887,800,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,67
313296,1,New Delhi,77.1691864,28.5888327,750,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.9,Yellow,Good,117
18445781,1,New Delhi,0,0,250,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,25
18372705,1,New Delhi,77.1672543,28.5877069,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,43
4278,1,New Delhi,77.1687371,28.5885208,500,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,144
18312446,1,New Delhi,77.1685561,28.5883121,800,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,74
18261701,1,New Delhi,77.1690516,28.5885957,300,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,142
18424602,1,New Delhi,77.1679732,28.5881341,800,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,35
18358164,1,New Delhi,77.1672543,28.5877069,800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,177
18336204,1,New Delhi,77.1677396,28.5880523,550,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,83
18368002,1,New Delhi,77.1676587,28.5880592,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,142
18245295,1,New Delhi,77.1676138,28.5880101,1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,244
18268693,1,New Delhi,77.1689617,28.5876911,150,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,48
18472609,1,New Delhi,77.1683519,28.5880191,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
300183,1,New Delhi,77.1679982,28.5881378,800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,114
18216918,1,New Delhi,77.1684675,28.5884054,350,Indian Rupees(Rs.),No,Yes,No,No,1,2.2,Red,Poor,41
306503,1,New Delhi,77.1675239,28.5879119,600,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,3311
18291230,1,New Delhi,77.1691864,28.5888327,400,Indian Rupees(Rs.),No,Yes,No,No,1,4.1,Green,Very Good,295
18418239,1,New Delhi,77.1684226,28.5884459,450,Indian Rupees(Rs.),No,Yes,No,No,1,4.4,Green,Very Good,178
18391458,1,New Delhi,77.1683221,28.5879999,600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,49
18418358,1,New Delhi,77.1671645,28.5877879,800,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,37
18433610,1,New Delhi,77.1672993,28.5876664,600,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,48
18391320,1,New Delhi,77.17,28.59,250,Indian Rupees(Rs.),No,No,No,No,1,4,Green,Very Good,44
18222586,1,New Delhi,77.1677935,28.5881169,650,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,355
18303832,1,New Delhi,77.1674341,28.5879033,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,349
18349916,1,New Delhi,77.16886461,28.58839226,600,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,530
18358675,1,New Delhi,77.1679732,28.5882237,700,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,107
312142,1,New Delhi,77.1706691,28.5871376,650,Indian Rupees(Rs.),No,Yes,No,No,2,4.2,Green,Very Good,295
307571,1,New Delhi,77.1688719,28.5886682,850,Indian Rupees(Rs.),Yes,Yes,No,No,2,4.1,Green,Very Good,1479
311340,1,New Delhi,77.1671645,28.5877879,500,Indian Rupees(Rs.),No,No,No,No,2,4.1,Green,Very Good,658
7849,1,New Delhi,77.1996828,28.5512397,200,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
304950,1,New Delhi,77.1968157,28.5465265,600,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,15
304633,1,New Delhi,77.1964548,28.5462204,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7
5848,1,New Delhi,77.1968785,28.5466246,600,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,53
18133471,1,New Delhi,77.1967259,28.5464283,500,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,49
18312609,1,New Delhi,77.1967259,28.5463387,700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,100
18336481,1,New Delhi,77.1969954,28.546723,850,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,69
18425760,1,New Delhi,77.1972261,28.5467864,1000,Indian Rupees(Rs.),No,No,No,No,3,2.9,Orange,Average,15
18216936,1,New Delhi,77.1969505,28.5467635,550,Indian Rupees(Rs.),No,Yes,No,No,2,2.5,Orange,Average,40
528,1,New Delhi,77.1966218,28.5465078,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,104
18349937,1,New Delhi,77.1968157,28.5465265,400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,18
782,1,New Delhi,77.1969056,28.5468937,200,Indian Rupees(Rs.),No,No,No,No,1,3.7,Yellow,Good,85
312937,1,New Delhi,77.1968157,28.5465265,800,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,47
18375411,1,New Delhi,77.1957825,28.5465624,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
18279458,1,New Delhi,77.1996906,28.551193,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
18433987,1,New Delhi,77.20319497,28.6707758,300,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,9
2228,1,New Delhi,77.21908394,28.52912861,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,202
1643,1,New Delhi,77.21942861,28.52857541,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,271
2910,1,New Delhi,77.21819479,28.528614,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,203
7364,1,New Delhi,77.2193637,28.5281463,650,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,504
18429148,1,New Delhi,77.21869837,28.52845641,2000,Indian Rupees(Rs.),No,No,No,No,4,4.7,Dark Green,Excellent,268
506,1,New Delhi,77.21923247,28.52843667,650,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,99
311103,1,New Delhi,77.21932769,28.52869471,650,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.9,Yellow,Good,179
310916,1,New Delhi,77.21956339,28.52923878,1250,Indian Rupees(Rs.),No,Yes,No,No,3,3.8,Yellow,Good,298
306545,1,New Delhi,77.21951075,28.52911683,1600,Indian Rupees(Rs.),Yes,No,No,No,3,3.6,Yellow,Good,392
3921,1,New Delhi,77.21960329,28.52849352,1800,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,385
311634,1,New Delhi,77.21866552,28.52845965,400,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,383
8877,1,New Delhi,77.21894782,28.52872505,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,157
311756,1,New Delhi,77.21956339,28.52923878,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,217
311563,1,New Delhi,77.21873961,28.52853329,500,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,197
9984,1,New Delhi,77.21905142,28.52862637,700,Indian Rupees(Rs.),No,No,No,No,2,3.9,Yellow,Good,725
1372,1,New Delhi,77.2193637,28.5285945,700,Indian Rupees(Rs.),No,No,No,No,2,3.7,Yellow,Good,417
9467,1,New Delhi,77.21935116,28.52866378,700,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,127
311440,1,New Delhi,77.21961837,28.52876718,900,Indian Rupees(Rs.),No,Yes,No,No,2,2.2,Red,Poor,122
18424903,1,New Delhi,77.21872788,28.52832061,2000,Indian Rupees(Rs.),Yes,No,No,No,4,4.3,Green,Very Good,130
311749,1,New Delhi,77.2194535,28.52941,500,Indian Rupees(Rs.),No,No,No,No,2,4.2,Green,Very Good,228
18268720,1,New Delhi,77.21925493,28.52860163,1500,Indian Rupees(Rs.),Yes,No,No,No,3,4,Green,Very Good,61
4271,1,New Delhi,77.219309,28.529136,700,Indian Rupees(Rs.),No,No,No,No,2,4,Green,Very Good,649
305833,1,New Delhi,77.21951913,28.5292155,350,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,734
307296,1,New Delhi,77.21938971,28.52869412,650,Indian Rupees(Rs.),No,Yes,No,No,2,4,Green,Very Good,135
2786,1,New Delhi,77.21932769,28.52869471,1950,Indian Rupees(Rs.),Yes,Yes,No,No,3,4.2,Green,Very Good,1971
302422,1,New Delhi,77.2730427,28.6894334,200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5
302418,1,New Delhi,77.27560167,28.684835,450,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14
302416,1,New Delhi,77.291919,28.689547,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
18343904,1,New Delhi,77.2858644,28.6816566,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,6
302369,1,New Delhi,77.2833919,28.6778187,150,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,5
302425,1,New Delhi,77.2919252,28.6890869,100,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,19
302399,1,New Delhi,77.2849008,28.6771305,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,22
302396,1,New Delhi,77.2858595,28.6765638,500,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,9
6224,1,New Delhi,77.2882128,28.6786503,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
303906,1,New Delhi,77.28182551,28.6780127,250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,10
18291454,1,New Delhi,77.2857063,28.6764855,300,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4
302433,1,New Delhi,77.2764747,28.686874,550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,14
312810,1,New Delhi,77.2866681,28.6895052,400,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,34
310563,1,New Delhi,77.2917395,28.6917695,700,Indian Rupees(Rs.),No,No,No,No,2,2.8,Orange,Average,31
6228,1,New Delhi,77.2886473,28.6776481,100,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,5
312671,1,New Delhi,77.2768369,28.7004755,400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,8
18332676,1,New Delhi,77.288283,28.677394,300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,6
18146396,1,New Delhi,77.2784798,28.6890835,300,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,14
18126077,1,New Delhi,77.2904437,28.67574,600,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,25
308906,1,New Delhi,77.2889304,28.6775448,200,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,19
302358,1,New Delhi,77.286891,28.6760803,300,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,27
302424,1,New Delhi,77.292231,28.6822218,150,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,40
302359,1,New Delhi,77.2853657,28.67692,250,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,28
6206,1,New Delhi,77.2887963,28.6777524,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,14
311371,1,New Delhi,77.2845496,28.6773618,350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,18
18128853,1,New Delhi,77.27249913,28.70246031,350,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5
